자전거보관소명,소재지도로명주소,소재지지번주소,위도,경도,보관대수,설치년도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
구월초등학교,인천광역시 남동구 인주대로721번길 49(구월동),인천광역시 남동구 구월동 1226-1,37.45173667,126.7168365,20,,단독형,Y,N,,N,032-453-5643,남동구청,2020-10-27,3530000,인천광역시 남동구
구월1동 행정복지센터,인천광역시 남동구 독점로30번길 15(구월동),인천광역시 남동구 구월동 1214-5,37.45244806,126.711895,10,,단독형,Y,N,,N,032-453-5643,남동구청,2020-10-27,3530000,인천광역시 남동구
인천시청정문 경비실,인천광역시 남동구 정각로 29(구월동),인천광역시 남동구 구월동 1138,37.45625626,126.7047028,40,,단독형,Y,N,,N,032-453-5643,남동구청,2020-10-27,3530000,인천광역시 남동구
문래동 주민센터 내,서울특별시 영등포구 문래로28길 15,서울특별시 영등포구 문래동3가 55-16,37.517436,126.899788,10,2008,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
양화중학교 내,서울특별시 영등포구 당산로 56,서울특별시 영등포구 문래동3가 48,37.519773,126.896054,40,2006,거치형,Y,Y,기계식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
문래정보문화도서관 내,서울특별시 영등포구 문래로20길 49,서울특별시 영등포구 문래동3가 98,37.5168565720,126.891172,25,2010,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
문래역 6~7번 출입구 사이,서울특별시 영등포구 당산로 26,서울특별시 영등포구 문래동3가 54,37.5168690843,126.896786,14,2000,거치형,N,Y,수동식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
문래역 1~2번 출입구 사이,서울특별시 영등포구 당산로 45,서울특별시 영등포구 문래동3가 68,37.518539,126.894524,61,2014,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
도림동 배드민턴클럽 앞,서울특별시 영등포구 도영로 2-5,서울특별시 영등포구 대림동 607-1,37.506962,126.894726,10,2012,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
도림동 도림고가 하단,서울특별시 영등포구 도림로 379,서울특별시 영등포구 도림동 187-80,37.510692,126.898366,34,2010,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
도림동 주민센터 내,서울특별시 영등포구 도영로7길 10,서울특별시 영등포구 도림동 222-7,37.509424,126.895976,15,2009,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
영등포전화국 사거리 공원 앞,서울특별시 영등포구 영등포동8가 28,서울특별시 영등포구 영등포동8가 28,37.525867,126.905939,16,2007,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산중학교 내,서울특별시 영등포구 버드나루로 160,서울특별시 영등포구 당산동 121,37.531404,126.907573,60,2009,거치형,Y,Y,기계식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산서중학교 내,서울특별시 영등포구 당산로41길 12,서울특별시 영등포구 당산동5가 5,37.532263,126.898505,71,2012,거치형,Y,Y,기계식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산 자전거대여소 앞,서울특별시 영등포구 당산로52길 6,서울특별시 영등포구 당산동6가 282-1,37.535115,126.903716,14,2009,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 12번 출입구,서울특별시 영등포구 양평로 47,서울특별시 영등포구 당산동5가 16-7,37.533826,126.900987,10,2009,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 11번 출입구,서울특별시 영등포구 당산로 219,서울특별시 영등포구 당산동5가 28,37.533433,126.901227,15,2009,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 10번 출입구,서울특별시 영등포구 당산로 222,서울특별시 영등포구 당산동5가 11-33,37.533212,126.902278,30,2013,거치형,Y,Y,수동식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 9번 출입구,서울특별시 영등포구 당산로 214,서울특별시 영등포구 당산동5가 42,37.531872,126.903148,10,2011,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 5~6번 출입구 사이,서울특별시 영등포구 당산로 234,서울특별시 영등포구 당산동6가 301,37.534317,126.902661,60,2009,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 4번 출입구,서울특별시 영등포구 당산로 246,서울특별시 영등포구 당산동6가 283,37.5352224133,126.903394,49,2011,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
당산역 1~2번 출입구 사이,서울특별시 영등포구 당산로 233,서울특별시 영등포구 당산동6가 304-2,37.5345598210,126.901985,30,2009,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
영등포세무서 내,서울특별시 영등포구 선유동1로 38,서울특별시 영등포구 당산동3가 552-1,37.525252,126.892771,10,2011,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
영등포경찰서 내,서울특별시 영등포구 국회대로 608,서울특별시 영등포구 당산동3가 2-11,37.526044,126.900809,10,2010,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
함양교육지원청,경상남도 함양군 함양읍 함양로 1157,경상남도 함양군 함양읍 교산리 1008-11,35.52232956,127.7275844,10,2012,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
함양도서관,경상남도 함양군 함양읍 함양로 1143-1,경상남도 함양군 함양읍 운림리 2-1,35.52113228,127.7270489,10,2012,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
위성초등학교,경상남도 함양군 함양읍 위성초등길 18,경상남도 함양군 함양읍 교산리 201,35.5236437,127.7320415,40,2012,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
함양경찰서,경상남도 함양군 함양읍 학사루길 12,경상남도 함양군 함양읍 운림리 46-3,35.51972184,127.7253913,10,2012,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
군청신관 옆,경상남도 함양군 함양읍 고운로 35,경상남도 함양군 함양읍 운림리 31-2,35.520964,127.725074,10,2012,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
군청본관 재무과 앞,경상남도 함양군 함양읍 고운로 35,경상남도 함양군 함양읍 운림리 31-2,35.520712,127.725394,14,2009,휀스형,Y,N,,N,055-960-4350,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
군청본관 민원봉사과 앞,경상남도 함양군 함양읍 고운로 36,경상남도 함양군 함양읍 운림리 31-17,35.520266,127.724971,7,2009,휀스형,Y,N,,N,055-960-4350,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
군청본관 좌측,경상남도 함양군 함양읍 고운로 35,경상남도 함양군 함양읍 운림리 31-2,35.520524,127.725527,14,2009,휀스형,Y,N,,N,055-960-4350,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
하림 공원 어린이 안전체험장,경상남도 함양군 함양읍 하림강변길 103,경상남도 함양군 함양읍 용평리 478-9,35.510787,127.737621,30,2010,휀스형,Y,N,,N,055-960-6240,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
함양종합사회복지관 주차장,경상남도 함양군 함양읍 필봉산길 55,경상남도 함양군 함양읍 교산리 1044-6,35.524152,127.722935,14,2012,휀스형,Y,N,,N,055-960-6720,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
함양군민체육센터 주차장,경상남도 함양군 함양읍 삼휴길 60-40,경상남도 함양군 함양읍 백연리 636,35.5174927467,127.7141908521,20,2014,휀스형,Y,N,,N,055-960-4620,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
한일아파트 정류장 앞,경기도 구리시 장자대로 95,경기도 구리시 수택동 961-2,37.593468,127.150035,7,2016,거치형,N,N,,N,031-550-2279,구리시청,2020-09-15,3980000,경기도 구리시
동묘앞역 4번출구,"서울특별시 종로구 종로 344 (숭인동, 종로대우디오빌)",서울특별시 종로구 숭인동 310 종로대우디오빌,37.573010,127.016000,10,2017,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
창신역 4번 출구,서울특별시 종로구 지봉로 104 (숭인동),서울특별시 종로구 숭인동 9-1,37.579370,127.015300,10,2008,거치형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
창신역 3번 출구,서울특별시 종로구 동망산길 4 (숭인동),서울특별시 종로구 숭인동 5-12,37.579470,127.015400,10,2008,거치형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
동묘앞역 1번 출구,"서울특별시 종로구 종로 347 (숭인동, 롯데캐슬 천지인)",서울특별시 종로구 숭인동 76 롯데캐슬 천지인,37.573160,127.015900,13,2008,휀스형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
동묘앞역 2번 출구,"서울특별시 종로구 종로 359, 동묘앞역 (숭인동)",서울특별시 종로구 숭인동 117 동묘앞역,37.573340,127.016700,8,2016,단독형,Y,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
창신역 1번 출구 뒤,서울특별시 종로구 지봉로 107 (창신동),서울특별시 종로구 창신동 20-15,37.579600,127.015000,10,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
창신역 1번 출구 앞,"서울특별시 종로구 지봉로 99-1, 새마을금고 (창신동)",서울특별시 종로구 창신동 17-29 새마을금고,37.578990,127.015200,15,2015,단독형,N,Y,수동식,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
동묘앞역 7번출구 뒤,"서울특별시 종로구 지봉로 29, 금호팔레스 (창신동)",서울특별시 종로구 창신동 327-2 금호팔레스,37.572570,127.015600,9,2016,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
동묘앞역 6번 출구,"서울특별시 종로구 지봉로 19, 삼우텍스프라자 (창신동)",서울특별시 종로구 창신동 328-18 삼우텍스프라자,37.571740,127.015600,10,2010,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
선유중학교 내,서울특별시 영등포구 선유로 213,서울특별시 영등포구 양평동3가 82,37.532869,126.894221,66,2001,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
선유중학교 입구,서울특별시 영등포구 선유로 213,서울특별시 영등포구 양평동3가 82,37.532869,126.894221,40,2001,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
현대자동차 서부사업소 내,서울특별시 영등포구 선유로 132,서울특별시 영등포구 양평동3가 6-1,37.525132,126.891277,20,2009,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
관악고등학교 내,서울특별시 영등포구 영등포로6길 26,서울특별시 영등포구 양평동2가 23-2,37.521497,126.882934,105,2008,거치형,Y,Y,기계식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
양평역 2번 출입구,서울특별시 영등포구 선유서로 103,서울특별시 영등포구 양평동2가 33-2,37.524852,126.885881,40,2016,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
양평역 1번 출입구,서울특별시 영등포구 선유서로 115,서울특별시 영등포구 양평동3가 24,37.525896,126.885706,56,2000,거치형,Y,Y,수동식,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
문래중학교 앞,서울특별시 영등포구 선유서로13길 6,서울특별시 영등포구 문래동6가 44,37.520211,126.884443,10,2014,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
문래동 공동체텃밭 내,서울특별시 영등포구 문래동3가 55-6,서울특별시 영등포구 문래동3가 55-6,37.517687,,16,2013,거치형,Y,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
에이스하이테크시티 내,서울특별시 영등포구 경인로 775,서울특별시 영등포구 문래동3가 55-20,37.514666,126.898473,80,2009,거치형,N,N,,N,02-2670-3873,서울특별시 영등포구청,2020-09-21,3180000,서울특별시 영등포구
상림광장,경상남도 함양군 함양읍 필봉산길 49,경상남도 함양군 함양읍 교산리 1047,35.52372669,127.7218598,20,2010,휀스형,Y,N,,N,055-960-6720,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
수동면사무소,경상남도 함양군 수동면 수동길 27,경상남도 함양군 수동면 화산리 1233,35.52227486,127.7879365,10,2012,휀스형,Y,N,,N,055-960-8660,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
서상면사무소,경상남도 함양군 서상면 서상로 308,경상남도 함양군 서상면 대남리 1770-1,35.68361282,127.6859593,10,2012,휀스형,Y,N,,N,055-960-8860,경상남도 함양군청,2020-09-28,5460000,경상남도 함양군
종로5가역 8번출구,"서울특별시 종로구 종로 214, 제이플라츠 (종로5가)",서울특별시 종로구 종로5가 138-2 제이플라츠,37.570900,127.001400,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
종로5가역 14번출구,서울특별시 종로구 종로 205 (종로5가),서울특별시 종로구 종로5가 102,37.570930,127.000600,5,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
동대문역 3번출구,"서울특별시 종로구 종로 311, (주)우리은행 창신동지점 (창신동)",서울특별시 종로구 창신동 530-1 (주)우리은행 창신동지점,37.572100,127.012300,10,2019,단독형,N,N,,N,02-2148-3277,종로구 교통행정과,2020-07-10,3000000,서울특별시 종로구
