업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
(주)해피네트웍스 제주 영업소,영업소,제주특별자치도 제주시 일주서로 7581,제주특별자치도 제주시 이호이동 1606,33.4957600045,126.4565059513,제주특별자치도 제주시 일주서로 7581,,,404,404,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)지렌탈,주사업장,서울특별시 성동구 자동차시장1길 70,서울특별시 성동구 용답동 234,37.5603689173,127.0651487904,서울특별시 성동구 자동차시장1길 70  B동3층가7호,,,59,59,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-743-2900,2020-10-07,1613000,국토교통부
(주)지렌탈 남양주 영업소,영업소,경기도 남양주시 수동면 비룡로586번길 103-17,경기도 남양주시 수동면 운수리 33-8,37.6962647698,127.3339946017,경기도 남양주시 수동면 비룡로586번길 103 - 17  2층,,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)지렌탈 인천공항 영업소,영업소,인천광역시 중구 흰바위로 45,인천광역시 중구 운서동 2794-2,37.4927038064,126.4899964944,인천광역시 중구 흰바위로 45  602호(운서동),,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)도윤렌트카,주사업장,서울특별시 성동구 성수이로 118,서울특별시 성동구 성수동2가 277-17,37.5451736913,127.0578572544,서울특별시 성동구 성수이로 118 성수아카데미타워  921,,,121,121,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)이머징카,주사업장,서울특별시 성동구 자동차시장1길 70,서울특별시 성동구 용답동 234,37.5603689173,127.0651487904,서울특별시 성동구 자동차시장1길 70   A호A동2층 나20호,,,72,72,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-2247-0601,2020-10-07,1613000,국토교통부
(주)싸이렌터카,주사업장,서울특별시 성동구 뚝섬로 442,서울특별시 성동구 성수동2가 230-9,37.5374690684,127.0594782299,서울특별시 성동구 뚝섬로 442 (성수동2가) 3층,,,71,71,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-3298-5016,2020-10-07,1613000,국토교통부
(주)싸이렌터카 성수 영업소,영업소,서울특별시 성동구 뚝섬로 442,서울특별시 성동구 성수동2가 230-9,37.5374690684,127.0594782299,서울특별시 성동구 뚝섬로 442 우신빌딩  3층(성수동2가),,,1,1,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-498-6667,2020-10-07,1613000,국토교통부
(주)싸이렌터카 송파 영업소,영업소,서울특별시 송파구 백제고분로46길 23,서울특별시 송파구 송파동 138-15,37.5078319165,127.1136196466,서울특별시 송파구 백제고분로46길 23  23 1층,,,7,7,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-498-6667,2020-10-07,1613000,국토교통부
(주)싸이렌터카 성동 영업소,영업소,서울특별시 성동구 자동차시장1길 70,서울특별시 성동구 용답동 234,37.5603689173,127.0651487904,서울특별시 성동구 자동차시장1길 70  HI동3층가7호(용답동),,,0,0,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-498-6667,2020-10-07,1613000,국토교통부
(주)나이스오토월드,주사업장,서울특별시 성동구 성수이로 118,서울특별시 성동구 성수동2가 277-17,37.5451736913,127.0578572544,서울특별시 성동구 성수이로 118 성수아카데미타워  1906호,,,61,61,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)엔카,주사업장,서울특별시 성동구 자동차시장1길 70,서울특별시 성동구 용답동 234,37.5603689173,127.0651487904,서울특별시 성동구 자동차시장1길 70  B호D동 3층 나7호,,,51,51,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-2247-1219,2020-10-07,1613000,국토교통부
(주)케이제이렌탈,주사업장,서울특별시 중랑구 망우로 353,서울특별시 중랑구 상봉동 500,37.5983328190,127.0916241424,서울특별시 양천구 신정로 167,,,510,476,34,0,0,,,,,,,,09:00,19:00,,,,,,,,02-3491-0770,2020-10-07,1613000,국토교통부
(주)햇살렌트카 강동 영업소,영업소,서울특별시 강동구 올림픽로 660,서울특별시 강동구 천호동 427-3,37.5401696371,127.1245703806,서울특별시 강동구 천호동 427-3 엘크루 114호,,,7,7,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-482-3100,2020-10-07,1613000,국토교통부
(주)햇살렌트카,주사업장,서울특별시 중랑구 망우로 316,서울특별시 중랑구 상봉동 101,37.5965223858,127.0875650341,경기도 구리시 산마루로 11-12 (갈매동),,,53,53,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-482-3100,2020-10-07,1613000,국토교통부
(주)26렌트카,주사업장,서울특별시 중랑구 동일로 604,서울특별시 중랑구 면목동 161-3,37.5842613067,127.0801073363,경기도 구리시 산마루로 11-12,,,142,138,4,0,0,,,,,,,,09:00,19:00,,,,,,,,1899-8326,2020-10-07,1613000,국토교통부
(주)26렌트카 남양주 영업소,영업소,경기도 남양주시 경춘로 414-5,경기도 남양주시 다산동 4113-18,37.6068559879,127.1601442823,경기도 남양주시 경춘로 414 - 5  제202-5호,,,1,1,0,0,0,,,,,,,,09:00,19:00,,,,,,,,1899-8326,2020-10-07,1613000,국토교통부
이편한렌트카물류(주),주사업장,서울특별시 중랑구 상봉로 58,서울특별시 중랑구 망우동 523-4,37.5910104856,127.0938876340,"서울특별시 중랑구 상봉로 58, 2층",,,53,53,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-3421-2818,2020-10-07,1613000,국토교통부
이편한렌트카물류㈜ 목포 영업소,영업소,전라남도 목포시 영산로 100-1,전라남도 목포시 호남동 177-5,34.7914947554,126.3862555082,전라남도 목포시 영산로 100 - 1 (호남동),,,5,5,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
㈜에이치이엔지,주사업장,서울특별시 중랑구 동일로157길 60,서울특별시 중랑구 묵동 241-13,37.6096486372,127.0742997521,서울특별시 강서구 마곡중앙6로 16,,,50,50,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-555-3785,2020-10-07,1613000,국토교통부
㈜와이커머스,주사업장,서울특별시 중랑구 동일로157길 60,서울특별시 중랑구 묵동 241-13,37.6096486372,127.0742997521,서울특별시 성북구 삼선동2가 389,,,57,15,42,0,0,,,,,,,,09:00,19:00,,,,,,,,02-6081-0027,2020-10-07,1613000,국토교통부
(주)바로바로렌트카,주사업장,서울특별시 성북구 성북로 20,서울특별시 성북구 성북동 184-70,37.5899260825,127.0048168411,서울특별시 성북구 성북동 184-70,,,31,31,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-985-8585,2020-10-07,1613000,국토교통부
(주)바로바로렌트카 가평 영업소,영업소,경기도 가평군 가평읍 북한강변로 479-57,경기도 가평군 가평읍 금대리 284-17,37.7691103675,127.5371362988,경기도 가평군 가평읍 금대리 284-17,,,32,32,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)래디우스랩,주사업장,서울특별시 성북구 안암로 145,서울특별시 성북구 안암동5가 산 2-1,37.5887034223,127.0316983312,서울특별시 강남구 광평로51길 49 어린이집 앞,,,8,8,0,0,0,,,,,,,,09:00,18:00,,,,,,,,070-4680-4385,2020-10-07,1613000,국토교통부
(주)디디렌트카,주사업장,서울특별시 성북구 장월로1길 28,서울특별시 성북구 상월곡동 101-1,37.6087724936,127.0456119586,"서울특별시 성북구 장월로1길 28, 201호 (상월곡동, 동아에코빌상가)",,,130,130,0,0,0,,,,,,,,09:00,19:00,,,,,,,,070-4812-5805,2020-10-07,1613000,국토교통부
(주)코끼리렌트카,주사업장,서울특별시 성북구 한천로 529-1,서울특별시 성북구 석관동 90-5,37.6076661209,127.0654380440,서울특별시 성북구 한천로 529 - 1  1층,,,57,57,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-3295-5152,2020-10-07,1613000,국토교통부
(주)에스엠프리미엄렌트카,주사업장,서울특별시 도봉구 노해로 157,서울특별시 도봉구 쌍문동 346,37.6488383197,127.0266350119,서울특별시 도봉구 쌍문동  346,,,49,49,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-907-9077,2020-10-07,1613000,국토교통부
(주)에스엠프리미엄렌트카 송우[포천] 영업소,영업소,경기도 포천시 소흘읍 호국로 499,경기도 포천시 소흘읍 이동교리 140-1,37.8173313748,127.1357205388,경기도 포천시 소흘읍 이동교리 140-1,,,2,2,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)에이비씨렌트카,주사업장,서울특별시 도봉구 노해로61길 3,서울특별시 도봉구 창동 700-77,37.6517467210,127.0374749318,서울특별시 도봉구 노해로61길 3,,,96,96,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-995-9999,2020-10-07,1613000,국토교통부
(주)뉴수호렌트카 의정부 영업소,영업소,경기도 의정부시 청사로48번길 19,경기도 의정부시 금오동 474-3,37.7530776051,127.0709370601,경기도 의정부시 금오동 474-3 세하메디컬 111호,,,5,5,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
(주)뉴수호렌트카,영업소,서울특별시 도봉구 시루봉로15길 20,서울특별시 도봉구 방학동 604-29,37.6681062619,127.0327411745,서울특별시 도봉구 시루봉로15길 20,,,99,99,0,0,0,,,,,,,,09:00,19:00,,,,,,,,02-3491-9953,2020-10-07,1613000,국토교통부
삼화렌트카(주),주사업장,서울특별시 도봉구 도봉로160길 22,서울특별시 도봉구 도봉동 624-37,37.6740949946,127.0457158453,서울특별시 도봉구 도봉로160길 22,,,63,63,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
케이비오토렌트매니지먼트(주),주사업장,서울특별시 노원구 석계로15길 33,서울특별시 노원구 월계동 411-34,37.6215051024,127.0614550192,서울특별시 노원구 월계동  411-34,,,379,379,0,0,0,,,,,,,,09:00,19:00,,,,,,,,1588-9229,2020-10-07,1613000,국토교통부
케이비오토렌트매니지먼트㈜ 강북 영업소,영업소,서울특별시 강북구 도봉로 97-1,서울특별시 강북구 미아동 374-6,37.6178040490,127.0292901483,서울특별시 강북구 도봉로 97 - 1,,,160,160,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
케이비오토렌트매니지먼트㈜ 중랑 영업소,영업소,서울특별시 중랑구 중랑역로 9,서울특별시 중랑구 중화동 73-6,37.5948240960,127.0757289566,"서울특별시 중랑구 중화동  73-6,7",,,7,7,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
케이비오토렌트매니지먼트㈜ 도봉 영업소,영업소,서울특별시 도봉구 도봉로 622,서울특별시 도봉구 창동 749-14,37.6598251354,127.0416891481,서울특별시 도봉구 창동 749-14,,,30,30,0,0,0,,,,,,,,09:00,19:00,,,,,,,,000-0000-0000,2020-10-07,1613000,국토교통부
㈜케이디렌트카,영업소,경상남도 거제시 수양로 502(양정동),,34.89146749,128.6368941,경상남도 거제시 사등면 거제대로 5296,,,1,1,0,0,0,,,,,,,,00:00,23:59,,,,,,,,055-633-5225,2020-06-29,5370000,경상남도 거제시
㈜천지렌트카,영업소,경상남도 거제시 동문천로 23(고현동),,34.880866,128.624278,경상남도 거제시 거제대로 4909,,,2,2,0,0,0,,,,,,,,09:00,23:00,,,,,,,,055-636-1491,2020-06-29,5370000,경상남도 거제시
케이에스렌트카㈜,영업소,경상남도 거제시 고현로10길 19-1(고현동),,34.885702,128.625457,"경상남도 거제시 고현로10길 19-1 (고현동, 동진주차장)",,,13,13,0,0,0,,,,,,,,09:00,19:00,,,,,,,,055-634-2626,2020-06-29,5370000,경상남도 거제시
㈜뉴하이렌트카,영업소,경상남도 거제시 중곡2로4길 7-5,,34.8948279073,128.6277328297,경상남도 거제시 중곡2로4길 7-5,,,6,6,0,0,0,,,,,,,,08:00,20:00,,,,,,,,055-638-4400,2020-06-29,5370000,경상남도 거제시
케이네트웍스㈜,주사업장,"인천광역시 부평구 항동로 158, 103호 (일신동)","인천광역시 부평구 일신동 79-108, 103호",37.48106393,126.7509538,인천광역시 부평구 충선로203번길 4(삼산동),인천광역시 부평구 삼산동 460-5,,76,73,3,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,https://www.krent.co.kr,이종남,1588-9325,2020-06-30,3540000,인천광역시 부평구
케이네트웍스㈜,영업소,"인천광역시 계양구 아나지로409번길 4, 나동 204호(작전동)","인천광역시 계양구 작전동 661-2, 나동 204호",37.52586851,126.7374015,인천광역시 부평구 충선로203번길 4(삼산동),인천광역시 부평구 삼산동 460-5,,4,4,0,0,0,,,,,,,,09:00,18:00,,,,,,https://www.krent.co.kr,이종남,1588-9325,2020-06-30,3540000,인천광역시 부평구
케이네트웍스㈜,영업소,"인천광역시 중구 인중로63번길 41, 2층(신흥동3가)","인천광역시 중구 신흥동3가 26-66, 2층",37.46261673,126.6351156,인천광역시 부평구 충선로203번길 4(삼산동),인천광역시 부평구 삼산동 460-5,,0,0,0,0,0,,,,,,,,09:00,18:00,,,,,,https://www.krent.co.kr,이종남,1588-9325,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,주사업장,인천광역시 부평구 원적로 416번길 50 (산곡동),인천광역시 부평구 산곡동 284-11,37.5012068,126.7113593,인천광역시 부평구 원적로 416번길 50 (산곡동),인천광역시 부평구 산곡동 284-11,,98,93,5,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,인천광역시 옹진군 백령면 사곶로 73,인천광역시 옹진군 백령면 진촌리 450,37.95548506,124.7231808,인천광역시 옹진군 백령면 사곶로 73,인천광역시 옹진군 진촌리 450,,10,8,2,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,경기도 수원시 영통구 매영로248번길 20(원천동),경기도 수원시 영통구 원천동 405-1,37.25917384,127.0638855,경기도 수원시 영통구 매영로248번길 20(원천동),경기도 수원시 영통구 원천동 405-1,,80,78,2,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"경기도 화성시 정남면 신백길 195-1, 101호","경기도 화성시 정남면 발산리 403-6, 101호",37.16886138,126.9827325,경기도 화성시 정남면 만년로 645,경기도 화성시 괘랑리 265-16,,3,3,0,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"인천광역시 남동구 남동대로 742, 101호(구월동, 대화빌딩)","인천광역시 남동구 구월동 1191-3, 101호",37.44849269,126.7077783,인천광역시 연수구 테크노파크로 164,인천광역시 연수구 송도동 24-5,,13,11,2,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,강원도 춘천시 춘천로 58(효자동),"강원도 춘천시 효자동 590-2,4,45",37.86961046,127.7244961,강원도 춘천시 춘천로 58(효자동),"강원도 춘천시 효자동 590-3,4,45",,8,5,3,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"인천광역시 부평구 장제로 373번길 21, 1층 (갈산동)","인천광역시 부평구 갈산동 35-3, 1층",37.51875429,126.731033,인천광역시 연수구 테크노파크로 164,인천광역시 연수구 송도동 24-5,,44,38,6,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"서울특별시 영등포구 시흥대로173길 13, 제1층 제105-2호(대림동,신대림자이)","서울특별시 영등포구 대림동 1121, 신대림자이 제1층 제105-2호",37.48658037,126.9023397,서울특별시 양천구 신월로 358,"서울특별시 양천구 신정동 1018-3,11 법마을 공영주차장",,8,8,0,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"서울특별시 송파구 충민로 66, YB동 1047호(문정동, 가든파이브라이프)",서울특별시 송파구 문정동 634 가든파이브라이프 YB동 1047호,37.47761304,127.1249629,"서울특별시 은평구 연서로35길 37, 연광초등학교지하공영주차장(불광동)",서울특별시 은평구 불광동 400-6 연광초등학교지하공영주차장,,13,12,1,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"인천광역시 계양구 새벌로 112, 410-2호(효성동, 현대프라자)",인천광역시 계양구 효성동 198-1외 3필지 현대프라자 410-2호,37.52706239,126.7175135,인천광역시 연수구 테크노파크로 164,인천광역시 연수구 송도동 24-5,,14,14,0,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,인천광역시 계양구 길마로 19 (효성동),인천광역시 계양구 효성동 34,37.5343295,126.7077469,인천광역시 계양구 길마로 19 (효성동),"인천광역시 계양구 효성동 34, 34-93",,10,10,0,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"인천광역시 옹진군 덕적면 덕적북로 66, 2층","인천광역시 옹진군 덕적면 진리 26, 2층",37.22785793,126.1508913,인천광역시 옹진군 덕적면 덕적북로 66,인천광역시 옹진군 덕적면 진리 28-2,,2,0,2,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,경기도 수원시 권선구 서수원로 143-10(오목천동),경기도 수원시 권선구 오목천동 557-4,37.23931011,126.9695217,경기도 수원시 권선구 서수원로 143-10(오목천동),경기도 수원시 권선구 오목천동 557-4,,13,13,0,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
(합자)경인렌트카,영업소,"서울특별시 마포구 독막로 230, 3층 316호(신수동, 우리빌딩)",서울특별시 마포구 신수동 47-17,37.54697223,126.9390200486,,"서울특별시 양천구 신월동 482-11,12 당곡공영주차장",,11,8,3,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,032-525-4444,2020-06-30,3540000,인천광역시 부평구
